element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support	wave_peak	wave_base	wave_top	note	peak	base	top	depth	relative_depth	wave_base_fit	wave_top_fit	base_fit	top_fit	mu	sig	A	baseline	gamma	mu_err	fwhm	fwhm_kms	R	depth_fit	relative_depth_fit	integrated_flux	ewr	ew	ew_err	snr	mean_flux	mean_flux_continuum	diff_wavelength	rms	telluric_wave_peak	telluric_fwhm	telluric_R	telluric_depth	grouped	reference_for_group	discarded
Fe 1	5633.946	563.3946	-0.230	4.9910	40255.132	5.0	7.1910	57999.327	6.0	13.0	1.390	1.400	AO	7.59E+08	8.880	-5.070	635.270	-7.337	635.270	1.000	0.630	67.480	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	563.3940	563.3633	563.4162		26962	26953	26968	0.443	0.332	563.3633	563.4162	26953	26968	563.3950	0.0063	-0.4421	1.000	9999.0000	0.0032	0.0147	7.8381	38248	0.442	0.434	0.0069	-4.91	69.3	2.4	186.8	0.891	1.000	0.0375	0.019	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5636.696	563.6696	-2.510	3.6400	29358.581	2.0	5.8390	47094.713	3.0	7.0	1.160	1.160	AO	4.07E+07	7.610	-6.050	368.310	-7.581	368.310	1.000	0.310	19.820	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	563.6690	563.6529	563.6846		27040	27035	27044	0.158	0.048	563.6529	563.6846	27035	27044	563.6700	0.0052	-0.1575	1.000	9999.0000	0.0071	0.0122	6.5019	46108	0.158	0.155	0.0020	-5.44	20.5	2.2	192.6	0.960	1.000	0.0311	0.005	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5637.119	563.7119	-0.820	4.0890	32980.011	1.0	6.2880	50716.142	1.0	3.0	1.000	0.450	AO	2.82E+08	8.450	-6.000	810.274	-7.232	810.274	1.000	0.450	34.090	p	d	F	0	1	28.0	28.000000	28.00	FMW	T	T	T	T	T	T	563.7110	563.6917	563.7269		27052	27046	27056	0.253	0.142	563.6917	563.7269	27046	27056	563.7120	0.0054	-0.2550	1.000	9999.0000	0.0053	0.0128	6.8236	43935	0.255	0.246	0.0035	-5.21	34.8	2.2	191.2	0.886	1.000	0.0327	0.013	0.0000	0.0000	0	0.000	False	False	False
Si 1	5645.613	564.5613	-2.043	4.9300	39763.131	1.0	7.1250	57467.001	2.0	5.0	1.500	1.480	GA	3.47E+08	8.540	-4.560	-7.290	-7.290	-7.290	1.000	0.390	36.020	s	p	F	0	1	14.0	14.000000	14.00	GARZ|BL	T	T	T	T	T	T	564.5600	564.5364	564.5746		27294	27287	27298	0.239	0.128	564.5364	564.5746	27287	27298	564.5613	0.0063	-0.2386	1.000	9999.0000	0.0067	0.0148	7.8419	38230	0.239	0.232	0.0038	-5.18	37.5	2.5	195.7	0.927	1.000	0.0376	0.012	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5649.987	564.9987	-0.820	5.1000	41134.274	1.0	7.2930	58822.014	2.0	5.0	-0.010	0.340	AO	7.59E+08	8.880	-5.290	719.265	-7.282	719.265	1.000	0.420	32.390	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	564.9980	564.9844	565.0190		27420	27416	27426	0.262	0.151	564.9844	565.0190	27416	27426	564.9990	0.0056	-0.2626	1.000	9999.0000	0.0061	0.0132	7.0143	42740	0.263	0.257	0.0037	-5.18	37.0	2.2	194.7	0.904	1.000	0.0337	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5655.176	565.5176	-0.600	5.0640	40843.916	3.0	7.2560	58523.588	4.0	9.0	1.250	1.180	AO	7.59E+08	8.880	-5.290	2010.250	-6.832	2010.250	1.000	0.510	50.940	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	565.5170	565.5055	565.5330		27571	27567	27575	0.354	0.243	565.5055	565.5330	27567	27575	565.5182	0.0059	-0.3584	1.000	9999.0000	0.0050	0.0139	7.3487	40796	0.358	0.302	0.0053	-5.03	52.9	2.4	187.3	0.813	1.000	0.0353	0.023	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5669.943	566.9943	-1.004	4.2660	34407.609	1.0	6.4520	52038.891	2.0	5.0	0.510	0.670	GA	2.69E+08	8.430	-5.580	-7.560	-7.560	-7.560	1.000	0.300	19.240	d	f	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	566.9930	566.9853	567.0089		28005	28002	28009	0.134	0.023	566.9853	567.0089	28002	28009	566.9943	0.0064	-0.1310	1.000	9999.0000	0.0092	0.0151	7.9870	37535	0.131	0.117	0.0021	-5.43	21.1	2.9	177.6	0.944	1.000	0.0385	0.008	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5679.023	567.9023	-0.820	4.6520	37520.910	2.0	6.8350	55127.994	3.0	7.0	0.690	1.070	AO	1.62E+08	8.210	-5.060	1106.291	-7.099	1106.291	1.000	0.580	56.420	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	567.9020	567.8747	567.9212		28277	28268	28282	0.397	0.286	567.8747	567.9212	28268	28282	567.9030	0.0058	-0.4120	1.000	9999.0000	0.0037	0.0137	7.2330	41448	0.412	0.410	0.0060	-4.98	60.1	2.6	162.2	0.906	1.000	0.0349	0.010	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5691.497	569.1497	-1.450	4.3010	34689.906	1.0	6.4790	52256.660	0.0	1.0	-0.020	0.000	AO	2.34E+08	8.370	-5.360	746.231	-7.259	746.231	1.000	0.490	38.620	d	f	F	0	1	26.0	26.000000	26.00	GESHRL14	T	T	T	T	T	T	569.1490	569.1348	569.1673		28656	28651	28661	0.300	0.190	569.1348	569.1673	28651	28661	569.1503	0.0054	-0.3023	1.000	9999.0000	0.0044	0.0127	6.6985	44755	0.302	0.296	0.0041	-5.14	40.9	2.9	141.3	0.926	1.000	0.0324	0.016	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5694.740	569.4740	-0.241	3.8570	31108.804	4.0	6.0330	48659.427	3.0	7.0	1.350	1.460	AO	6.31E+07	7.800	-5.260	872.231	-7.191	872.231	1.000	0.260	18.470	d	f	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	569.4730	569.4468	569.4856		28756	28747	28759	0.134	0.023	569.4468	569.4856	28747	28759	569.4747	0.0057	-0.1340	1.000	9999.0000	0.0068	0.0135	7.0916	42275	0.134	0.133	0.0019	-5.47	19.2	3.4	139.6	0.909	1.000	0.0343	0.007	0.0000	0.0000	0	0.000	False	False	False
Si 1	5708.400	570.8400	-1.370	4.9540	39956.705	2.0	7.1250	57467.001	2.0	5.0	1.500	1.480	GA	3.47E+08	8.540	-4.560	-7.290	-7.290	-7.290	1.000	0.600	76.950	s	p	F	0	1	14.0	14.000000	14.00	GARZ|BL	T	T	T	T	T	T	570.8390	570.8223	570.8668		29182	29176	29190	0.437	0.327	570.8223	570.8668	29176	29190	570.8398	0.0068	-0.4495	1.000	9999.0000	0.0037	0.0160	8.3914	35726	0.449	0.436	0.0076	-4.87	76.5	3.4	142.4	0.850	1.000	0.0407	0.026	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5712.771	571.2771	-1.049	3.0110	24285.352	4.0	5.1800	41779.517	4.0	9.0	1.510	1.500	GA	1.95E+08	8.290	-6.020	-7.740	-7.740	-7.740	1.000	0.280	18.050	s	p	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	571.2770	571.2648	571.3057		29320	29316	29329	0.123	0.013	571.2648	571.3057	29316	29329	571.2774	0.0064	-0.1231	1.000	9999.0000	0.0067	0.0150	7.8769	38060	0.123	0.123	0.0020	-5.46	19.7	3.6	142.0	0.966	1.000	0.0382	0.010	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5714.551	571.4551	-1.705	5.0860	41021.357	2.0	7.2550	58515.523	2.0	5.0	1.000	1.440	GA	7.24E+08	8.860	-5.240	-7.350	-7.350	-7.350	1.000	0.100	6.630	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	571.4540	571.4346	571.4658		29377	29370	29380	0.050	-0.061	571.4346	571.4658	29370	29380	571.4546	0.0054	-0.0534	1.000	9999.0000	0.0120	0.0127	6.6663	44971	0.053	0.050	0.0007	-5.90	7.2	3.2	140.2	0.984	1.000	0.0324	0.002	0.0000	0.0000	0	0.000	False	False	False
V 1	5731.241	573.1241	-0.730	1.0640	8581.739	2.5	3.2260	26019.446	3.5	8.0	1.350	0.920	AO	2.34E+06	6.370	-6.130	314.243	-7.637	314.243	1.000	0.210	12.720	s	p	F	0	1	23.0	23.000000	23.00	MFW	T	T	T	T	T	T	573.1250	573.1210	573.1456		29917	29915	29923	0.059	-0.051	573.1210	573.1456	29915	29923	573.1256	0.0088	-0.0608	1.000	9999.0000	0.0187	0.0207	10.8431	27648	0.061	0.046	0.0013	-5.63	13.4	6.0	122.3	0.940	1.000	0.0528	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5731.762	573.1762	-1.200	4.2560	34326.956	3.0	6.4190	51772.728	3.0	7.0	1.240	1.490	AO	2.40E+08	8.380	-5.340	727.232	-7.271	727.232	1.000	0.580	53.770	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	573.1760	573.1577	573.2034		29934	29927	29942	0.365	0.254	573.1577	573.2034	29927	29942	573.1765	0.0057	-0.4060	1.000	9999.0000	0.0039	0.0135	7.0356	42611	0.406	0.397	0.0058	-4.99	58.1	3.4	122.5	0.906	1.000	0.0343	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5739.986	573.9986	-2.056	4.5800	36940.191	2.0	6.7400	54361.765	3.0	7.0	0.670	1.080	GA	8.51E+07	7.930	-5.100	-7.520	-7.520	-7.520	1.000	0.140	8.580	d	p	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	573.9980	573.9835	574.0293		30170	30166	30178	0.054	-0.056	573.9835	574.0293	30166	30178	573.9989	0.0064	-0.0539	1.000	9999.0000	0.0161	0.0150	7.8100	38386	0.054	0.049	0.0009	-5.83	8.6	4.1	130.2	0.983	1.000	0.0381	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5741.848	574.1848	-1.672	4.2560	34326.956	3.0	6.4150	51740.464	2.0	5.0	1.240	1.130	AO	2.95E+08	8.470	-5.570	725.232	-7.272	725.232	1.000	0.410	30.220	p	s	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	574.1840	574.1586	574.2078		30219	30212	30225	0.228	0.118	574.1586	574.2078	30212	30225	574.1851	0.0057	-0.2281	1.000	9999.0000	0.0069	0.0135	7.0557	42490	0.228	0.225	0.0033	-5.24	32.8	3.4	131.0	0.949	1.000	0.0344	0.006	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5748.351	574.8351	-3.240	1.6760	13517.852	2.0	3.8330	30915.230	1.0	3.0	1.140	0.550	AO	5.25E+07	7.720	-6.140	289.300	-7.684	289.300	1.000	0.450	30.130	s	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	574.8350	574.8170	574.8585		30391	30386	30397	0.217	0.106	574.8170	574.8585	30386	30397	574.8357	0.0057	-0.2165	1.000	9999.0000	0.0059	0.0135	7.0321	42632	0.216	0.212	0.0031	-5.27	31.1	3.4	131.4	0.939	1.000	0.0344	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5754.403	575.4402	-2.600	3.6420	29374.711	3.0	5.7960	46747.893	3.0	7.0	1.330	1.400	AO	1.12E+08	8.050	-6.030	372.255	-7.566	372.255	1.000	0.270	17.020	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	575.4400	575.4291	575.4478		30552	30549	30554	0.109	-0.002	575.4291	575.4478	30549	30554	575.4394	0.0071	-0.1101	1.000	9999.0000	0.0138	0.0167	8.7229	34368	0.110	0.064	0.0020	-5.47	19.6	4.6	129.6	0.871	1.000	0.0427	0.005	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5766.359	576.6359	0.289	3.2940	26567.901	3.0	5.4430	43900.755	4.0	9.0	0.910	0.910	GA	1.91E+08	8.280	-4.860	-7.530	-7.530	-7.530	1.000	0.120	7.590	d	f	F	0	1	22.0	22.000000	22.00	K10	T	T	T	T	T	T	576.6320	576.6173	576.6579		30873	30869	30880	0.061	-0.050	576.6173	576.6579	30869	30880	576.6330	0.0058	-0.0630	1.000	9999.0000	0.0125	0.0138	7.1592	41875	0.063	0.056	0.0009	-5.80	9.2	3.4	142.9	0.987	1.000	0.0351	0.003	0.0000	0.0000	0	0.000	False	False	False
Si 1	5772.146	577.2146	-1.653	5.0820	40989.093	1.0	7.2300	58313.883	0.0	1.0	1.000	0.000	GA	4.17E+08	8.620	-4.120	-7.230	-7.230	-7.230	1.000	0.470	52.080	s	p	F	0	1	14.0	14.000000	14.00	GARZ|BL	T	T	T	T	T	T	577.2130	577.1831	577.2379		31032	31023	31038	0.313	0.203	577.1831	577.2379	31023	31038	577.2146	0.0067	-0.3174	1.000	9999.0000	0.0044	0.0157	8.1393	36833	0.317	0.317	0.0053	-5.04	53.0	3.2	156.9	0.924	1.000	0.0399	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5780.600	578.0600	-2.540	3.2410	26140.428	3.0	5.3850	43432.956	3.0	7.0	1.500	1.760	AO	1.66E+08	8.220	-5.410	739.244	-7.266	739.244	1.000	0.470	35.720	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	578.0590	578.0492	578.0708		31264	31261	31267	0.285	0.174	578.0492	578.0708	31261	31267	578.0604	0.0057	-0.2845	1.000	9999.0000	0.0091	0.0135	6.9787	42959	0.284	0.202	0.0041	-5.15	40.8	2.6	171.0	0.850	1.000	0.0343	0.024	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5781.751	578.1751	-0.726	3.3230	26801.802	1.0	5.4670	44094.329	0.0	1.0	2.510	0.000	GA	1.05E+08	8.020	-4.060	-7.380	-7.380	-7.380	1.000	0.280	19.390	p	d	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	578.1740	578.1505	578.1902		31296	31289	31300	0.139	0.028	578.1505	578.1902	31289	31300	578.1754	0.0067	-0.1385	1.000	9999.0000	0.0078	0.0158	8.1891	36609	0.139	0.131	0.0023	-5.39	23.3	3.1	175.5	0.896	1.000	0.0402	0.010	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5783.850	578.3850	-0.295	3.3220	26793.737	2.0	5.4650	44078.199	2.0	5.0	1.830	1.500	AO	9.77E+07	7.990	-4.340	1098.291	-7.102	1098.291	1.000	0.460	38.950	p	d	F	0	1	24.0	24.000000	24.00	MFW	T	T	T	T	T	T	578.3850	578.3634	578.4103		31354	31348	31361	0.288	0.177	578.3634	578.4103	31348	31361	578.3864	0.0061	-0.2950	1.000	9999.0000	0.0051	0.0143	7.3937	40547	0.295	0.294	0.0045	-5.11	44.8	2.6	178.6	0.933	1.000	0.0363	0.008	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5785.976	578.5976	0.600	3.3190	26769.541	5.0	5.4620	44054.000	6.0	13.0	1.250	1.210	AO	1.95E+08	8.290	-4.420	869.277	-7.201	869.277	1.000	0.200	13.700	d	f	F	0	1	22.0	22.000000	22.00	MFW	T	T	T	T	T	T	578.5960	578.5866	578.6117		31413	31410	31417	0.103	-0.008	578.5866	578.6117	31410	31417	578.5976	0.0063	-0.1008	1.000	9999.0000	0.0140	0.0147	7.6398	39241	0.101	0.084	0.0016	-5.56	15.8	2.9	178.7	0.924	1.000	0.0376	0.008	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5788.381	578.8381	-1.490	3.0130	24301.484	3.0	5.1550	41577.881	3.0	7.0	1.550	1.500	AO	1.78E+08	8.250	-5.980	320.254	-7.631	320.254	1.000	0.130	7.680	s	p	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	578.8370	578.8197	578.8556		31480	31475	31485	0.054	-0.057	578.8197	578.8556	31475	31485	578.8390	0.0064	-0.0560	1.000	9999.0000	0.0139	0.0150	7.7724	38571	0.056	0.054	0.0009	-5.81	8.9	2.9	181.3	0.980	1.000	0.0382	0.003	0.0000	0.0000	0	0.000	False	False	False
Si 1	5793.073	579.3073	-1.963	4.9300	39763.131	1.0	7.0690	57015.329	2.0	5.0	1.500	1.180	AO	3.39E+08	8.530	-4.370	1700.230	-6.898	1700.230	1.000	0.400	42.970	s	p	F	0	1	14.0	14.000000	14.00	GARZ|BL	T	T	T	T	T	T	579.3060	579.2876	579.3374		31612	31606	31620	0.272	0.161	579.2876	579.3374	31606	31620	579.3076	0.0065	-0.2763	1.000	9999.0000	0.0050	0.0154	7.9819	37559	0.276	0.266	0.0045	-5.11	45.4	2.7	183.0	0.935	1.000	0.0393	0.009	0.0000	0.0000	0	0.000	False	False	False
Si 1	5797.856	579.7856	-1.950	4.9540	39956.705	2.0	7.0920	57200.838	3.0	7.0	1.500	1.330	GA	3.39E+08	8.530	-4.320	-7.320	-7.320	-7.320	1.000	0.410	40.270	s	p	F	0	1	14.0	14.000000	14.00	GARZ|BL	T	T	T	T	T	T	579.7850	579.7702	579.8020		31747	31742	31751	0.268	0.157	579.7702	579.8020	31742	31751	579.7864	0.0065	-0.2756	1.000	9999.0000	0.0062	0.0152	7.8651	38117	0.276	0.247	0.0045	-5.11	44.6	2.7	183.8	0.881	1.000	0.0388	0.014	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5798.171	579.8171	-1.790	3.9290	31689.522	2.0	6.0660	48925.590	2.0	5.0	1.170	0.660	AO	6.03E+07	7.780	-5.280	997.249	-7.137	997.249	1.000	0.490	40.730	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	579.8170	579.8020	579.8479		31756	31751	31764	0.282	0.171	579.8020	579.8479	31751	31764	579.8180	0.0060	-0.2967	1.000	9999.0000	0.0049	0.0142	7.3384	40852	0.297	0.287	0.0045	-5.11	44.8	2.5	183.8	0.883	1.000	0.0362	0.015	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5804.034	580.4034	-2.190	3.8820	31310.442	4.0	6.0170	48530.380	3.0	7.0	1.250	1.110	AO	5.62E+07	7.750	-5.290	956.244	-7.154	956.244	1.000	0.330	23.940	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	580.4030	580.3795	580.4146		31922	31915	31925	0.182	0.071	580.3795	580.4146	31915	31925	580.4039	0.0056	-0.1810	1.000	9999.0000	0.0065	0.0133	6.8621	43688	0.181	0.180	0.0026	-5.36	25.6	2.4	188.1	0.935	1.000	0.0339	0.005	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5804.259	580.4259	0.710	3.3370	26914.719	6.0	5.4720	44134.658	7.0	15.0	1.340	1.290	AO	1.91E+08	8.280	-3.550	881.277	-7.195	881.277	1.000	0.230	16.390	d	f	F	0	1	22.0	22.000000	22.00	MFW	T	T	T	T	T	T	580.4260	580.4146	580.4356		31929	31925	31931	0.108	-0.003	580.4146	580.4356	31925	31931	580.4268	0.0064	-0.1125	1.000	9999.0000	0.0123	0.0151	7.8106	38383	0.112	0.070	0.0018	-5.51	18.1	2.8	186.6	0.917	1.000	0.0385	0.012	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5805.217	580.5217	-0.579	4.1670	33609.120	2.0	6.3020	50829.059	3.0	7.0	0.970	1.100	AO	2.40E+08	8.380	-4.580	841.280	-7.216	841.280	1.000	0.510	42.800	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	580.5210	580.4950	580.5476		31956	31948	31963	0.287	0.176	580.4950	580.5476	31948	31963	580.5223	0.0058	-0.2887	1.000	9999.0000	0.0043	0.0137	7.0565	42485	0.289	0.288	0.0042	-5.14	42.0	2.3	189.9	0.936	1.000	0.0348	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5806.725	580.6725	-0.950	4.6080	37166.025	3.0	6.7420	54377.898	3.0	7.0	1.090	0.840	AO	2.09E+08	8.320	-4.710	985.281	-7.148	985.281	1.000	0.540	50.920	p	d	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	580.6720	580.6491	580.6980		31999	31992	32006	0.366	0.255	580.6491	580.6980	31992	32006	580.6730	0.0060	-0.3650	1.000	9999.0000	0.0036	0.0140	7.2415	41399	0.365	0.359	0.0055	-5.03	54.5	2.3	190.5	0.916	1.000	0.0357	0.012	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5809.217	580.9217	-1.740	3.8840	31326.573	3.0	6.0170	48530.380	3.0	7.0	1.320	1.110	AO	6.03E+07	7.780	-5.290	956.244	-7.154	956.244	1.000	0.530	45.610	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	580.9210	580.8966	580.9524		32071	32063	32079	0.317	0.206	580.8966	580.9524	32063	32079	580.9222	0.0059	-0.3417	1.000	9999.0000	0.0042	0.0139	7.1776	41768	0.342	0.340	0.0051	-5.06	50.6	2.3	191.8	0.918	1.000	0.0354	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5814.807	581.4807	-1.870	4.2830	34544.725	2.0	6.4150	51740.464	2.0	5.0	1.000	1.130	AO	2.95E+08	8.470	-5.570	724.229	-7.272	724.229	1.000	0.300	21.210	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	581.4800	581.4654	581.5068		32232	32227	32239	0.166	0.055	581.4654	581.5068	32227	32239	581.4813	0.0055	-0.1716	1.000	9999.0000	0.0059	0.0129	6.6261	45244	0.172	0.172	0.0023	-5.39	23.5	2.2	194.6	0.962	1.000	0.0327	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5816.049	581.6049	-2.202	4.2200	34036.594	4.0	6.3520	51232.337	5.0	11.0	1.340	1.380	GA	3.02E+08	8.480	-5.210	-7.520	-7.520	-7.520	1.000	0.200	12.780	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	581.6060	581.5862	581.6136		32268	32262	32270	0.089	-0.022	581.5862	581.6136	32262	32270	581.6072	0.0061	-0.0882	1.000	9999.0000	0.0143	0.0143	7.3794	40626	0.088	0.080	0.0013	-5.64	13.4	2.7	193.3	0.881	1.000	0.0365	0.004	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5831.596	583.1596	-0.945	4.1670	33609.120	2.0	6.2930	50756.470	2.0	5.0	0.970	1.190	GA	2.40E+08	8.380	-4.500	-7.500	-7.500	-7.500	1.000	0.360	25.270	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	583.1590	583.1374	583.1847		32724	32717	32731	0.182	0.071	583.1374	583.1847	32717	32731	583.1604	0.0057	-0.1825	1.000	9999.0000	0.0054	0.0134	6.8875	43527	0.183	0.182	0.0026	-5.35	26.0	2.4	189.9	0.955	1.000	0.0341	0.011	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5837.701	583.7701	-2.240	4.2940	34633.447	2.0	6.4180	51764.663	2.0	5.0	1.000	0.880	AO	2.51E+07	7.400	-6.150	460.287	-7.480	460.287	1.000	0.160	10.330	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	583.7700	583.7582	583.7848		32906	32902	32910	0.077	-0.034	583.7582	583.7848	32902	32910	583.7709	0.0054	-0.0769	1.000	9999.0000	0.0110	0.0128	6.5564	45725	0.077	0.069	0.0010	-5.75	10.4	2.5	181.8	0.977	1.000	0.0325	0.003	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5846.993	584.6993	-3.460	1.6760	13517.852	2.0	3.7960	30616.805	2.0	5.0	1.140	0.740	AO	9.33E+07	7.970	-6.130	284.296	-7.691	284.296	1.000	0.340	21.520	s	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	584.6990	584.6833	584.7228		33186	33181	33193	0.176	0.065	584.6833	584.7228	33181	33193	584.6999	0.0053	-0.1761	1.000	9999.0000	0.0073	0.0125	6.4282	46637	0.176	0.175	0.0024	-5.40	23.5	2.5	167.3	0.959	1.000	0.0319	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5852.219	585.2219	-1.230	4.5490	36690.158	4.0	6.6670	53772.980	4.0	9.0	1.250	1.230	AO	2.14E+08	8.330	-5.410	896.276	-7.188	896.276	1.000	0.470	38.630	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	585.2210	585.2046	585.2502		33346	33340	33354	0.275	0.164	585.2046	585.2502	33340	33354	585.2223	0.0055	-0.2930	1.000	9999.0000	0.0045	0.0130	6.6848	44847	0.293	0.289	0.0041	-5.16	40.7	2.6	162.1	0.931	1.000	0.0332	0.009	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5861.109	586.1109	-2.304	4.2830	34544.725	2.0	6.3980	51603.349	3.0	7.0	1.000	1.290	AO	2.40E+08	8.380	-4.320	854.279	-7.209	854.279	1.000	0.140	9.370	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	586.1100	586.0928	586.1315		33620	33614	33626	0.062	-0.049	586.0928	586.1315	33614	33626	586.1107	0.0058	-0.0657	1.000	9999.0000	0.0114	0.0138	7.0388	42592	0.066	0.063	0.0010	-5.78	9.6	3.1	155.9	0.984	1.000	0.0351	0.004	0.0000	0.0000	0	0.000	False	False	False
Ca 1	5867.562	586.7562	-1.570	2.9330	23656.241	1.0	5.0450	40690.670	0.0	1.0	1.000	0.000	GA	2.62E+08	8.419	-4.705	-7.460	-7.460	-7.460	1.000	0.310	24.180	p	s	F	0	1	20.0	20.000000	20.00	S	T	T	T	T	T	T	586.7550	586.7364	586.7747		33821	33815	33827	0.172	0.061	586.7364	586.7747	33815	33827	586.7561	0.0058	-0.1738	1.000	9999.0000	0.0072	0.0136	6.9258	43286	0.174	0.170	0.0025	-5.37	25.1	3.2	143.7	0.959	1.000	0.0345	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5873.212	587.3212	-2.040	4.2560	34326.956	3.0	6.3670	51353.319	4.0	9.0	1.240	1.490	AO	2.40E+08	8.380	-5.000	712.228	-7.279	712.228	1.000	0.240	16.460	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	587.3200	587.2943	587.3385		34000	33991	34005	0.120	0.009	587.2943	587.3385	33991	34005	587.3206	0.0062	-0.1253	1.000	9999.0000	0.0070	0.0145	7.4134	40439	0.125	0.117	0.0019	-5.48	19.4	3.9	127.7	0.966	1.000	0.0370	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5877.788	587.7788	-2.130	4.1780	33697.843	5.0	6.2870	50708.077	5.0	11.0	1.420	1.360	AO	2.57E+08	8.410	-4.930	742.283	-7.271	742.283	1.000	0.240	16.020	X	X	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	587.7780	587.7562	587.7938		34145	34138	34150	0.119	0.008	587.7562	587.7938	34138	34150	587.7790	0.0057	-0.1208	1.000	9999.0000	0.0080	0.0134	6.8208	43952	0.121	0.119	0.0017	-5.53	17.2	4.1	113.8	0.970	1.000	0.0341	0.007	0.0000	0.0000	0	0.000	False	False	False
