element,wave_A,wave_nm,loggf,lower_state_eV,lower_state_cm1,lower_j,upper_state_eV,upper_state_cm1,upper_j,upper_g,lande_lower,lande_upper,spectrum_transition_type,turbospectrum_rad,rad,stark,waals,waals_single_gamma_format,turbospectrum_fdamp,spectrum_fudge_factor,theoretical_depth,theoretical_ew,lower_orbital_type,upper_orbital_type,molecule,spectrum_synthe_isotope,ion,spectrum_moog_species,turbospectrum_species,width_species,reference_code,spectrum_support,turbospectrum_support,moog_support,width_support,synthe_support,sme_support,wave_peak,wave_base,wave_top,note,peak,base,top,depth,relative_depth,wave_base_fit,wave_top_fit,base_fit,top_fit,mu,sig,A,baseline,gamma,mu_err,fwhm,fwhm_kms,R,depth_fit,relative_depth_fit,integrated_flux,ewr,ew,ew_err,snr,mean_flux,mean_flux_continuum,diff_wavelength,rms,telluric_wave_peak,telluric_fwhm,telluric_R,telluric_depth,grouped,reference_for_group,discarded
Fe 1,5048.436,504.8436,-1.005,3.96,31939.555,1.0,6.415,51740.464,2.0,5.0,0.51,1.13,AO,155000000.0,8.19,-5.57,732.238,-7.269,732.238,1.0,0.74,77.16,p,s,F,0,1,26.0,26.0,26.0,BWL+GESHRL,T,T,T,T,T,T,504.8436,504.8229999979942,504.8649999979932,,84844,84823,84865,0.1754637360572815,0.15510981687165182,504.8229999979942,504.8649999979932,84823,84865,504.8432322136583,0.011029982622992313,-0.17412893501750606,1.0,9999.0,0.005107601043808411,0.025973624176965346,15.42398934623175,19436.765111176803,0.17412893501750604,0.13114438978664056,0.004814328342111597,-5.0206208323286505,48.143283421115974,9.809846360035776,90.71289206823903,0.9067231746334018,1.0,0.06617989573795388,0.010787274934037281,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5051.635,505.1635,-2.788,0.915,7379.973,4.0,3.368,27164.752,4.0,9.0,1.35,1.36,AO,17800000.0,7.25,-6.15,245.246,-7.746,245.246,1.0,0.87,137.45,X,X,F,0,1,26.0,26.0,26.0,BKK+GESB79,T,T,T,F,T,T,505.1635,505.12099999798716,505.1899999979855,,85164,85121,85190,0.36867934465408325,0.3483254254684536,505.12099999798716,505.1899999979855,85121,85190,505.1626962895381,0.011179412340570714,-0.36914638882636774,1.0,9999.0,0.0026618286059409773,0.026325504271242278,15.62306102872202,19189.098567102203,0.36914638882636774,0.36389855748176325,0.010344453063661262,-4.688723739210633,103.44453063661263,9.177276143400393,90.44148484717648,0.8768416660935131,1.0,0.06707647404342429,0.010434281711563735,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5054.642,505.4642,-1.921,3.64,29358.581,2.0,6.092,49135.294,3.0,7.0,1.16,1.21,AO,33900000.0,7.53,-6.1,353.313,-7.599,353.313,1.0,0.61,43.18,s,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,505.4642,505.43799999797966,505.5119999979779,,85465,85438,85512,0.06193965673446655,0.041585737548836876,505.43799999797966,505.5119999979779,85438,85512,505.4657543767168,0.009825461895637762,-0.06266352716243041,1.0,9999.0,0.007271042804147403,0.02313719462353559,13.722703046356228,21846.458164057083,0.0626635271624304,0.06124887052333128,0.0015433262620376572,-5.515233990770054,15.433262620376572,9.011364670598505,90.40712637095984,0.9863723935717243,1.0,0.058952771373826575,0.00182583915534137,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5067.15,506.715,-0.97,4.22,34036.594,4.0,6.667,53772.98,4.0,9.0,1.34,1.23,AO,240000000.0,8.38,-5.41,900.279,-7.187,900.279,1.0,0.7,67.29,d,f,F,0,1,26.0,26.0,26.0,1970A&A...,T,T,T,T,T,T,506.715,506.6869999979501,506.74899999794866,,86716,86687,86749,0.20351308584213257,0.1831591666565029,506.6869999979501,506.74899999794866,86687,86749,506.7149562882027,0.010476062538495333,-0.2036894962519321,1.0,9999.0,0.0038708253611783408,0.02466924205864662,14.59529193283225,20540.353655113537,0.2036894962519321,0.19550905677973363,0.005348803588886761,-4.976507072545376,53.48803588886761,9.16785629668706,90.17292690730143,0.9376362171173096,1.0,0.062856375230972,0.007766941844586179,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5071.511,507.1511,-1.331,4.559,36770.815,3.0,7.003,56483.003,2.0,5.0,1.66,1.51,GA,200000000.0,8.3,-4.19,-7.33,-7.33,-7.33,1.0,0.47,31.72,p,d,F,0,1,26.0,26.0,26.0,K07,T,T,T,T,T,T,507.1511,507.12499999793977,507.1699999979387,,87152,87125,87170,0.04048103094100952,0.020127111755379845,507.12499999793977,507.1699999979387,87125,87170,507.1513902317207,0.014455733096703335,-0.03954281555360942,1.0,9999.0,0.010812157815838837,0.03404065006173433,20.12245327625425,14898.404974992476,0.03954281555360939,0.03165259109682228,0.0014328398257511294,-5.548939976121161,14.328398257511294,13.568071453517762,90.50753919791364,0.9324121989052871,1.0,0.08673439858022,0.0014349350101222496,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5072.672,507.2672,-0.837,4.22,34036.594,4.0,6.664,53748.785,3.0,7.0,1.34,1.26,GA,240000000.0,8.38,-4.24,-7.51,-7.51,-7.51,1.0,0.72,72.15,d,f,F,0,1,26.0,26.0,26.0,K07,T,T,T,T,T,T,507.2672,507.24799999793686,507.3169999979352,,87268,87248,87317,0.17689567804336548,0.1565417588577358,507.24799999793686,507.3169999979352,87248,87317,507.2679570519158,0.01031109155752276,-0.17501567594172962,1.0,9999.0,0.0037400564554457504,0.024280765085803988,14.34979313398417,20891.76165822285,0.17501567594172962,0.16930209390285023,0.004523468048613547,-5.049765902765058,45.234680486135474,9.193276642023658,90.49725800058923,0.904987905083633,1.0,0.061866549345136565,0.01402668997936675,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5074.748,507.4748,-0.23,4.22,34036.594,4.0,6.663,53740.721,5.0,11.0,1.34,1.25,AO,240000000.0,8.38,-4.63,895.279,-7.189,895.279,1.0,0.78,121.98,p,d,F,0,1,26.0,26.0,26.0,BKor|2006J,T,T,T,T,T,T,507.4748,507.43499999793244,507.50699999793073,,87475,87435,87507,0.3474960923194885,0.32714217313385885,507.43499999793244,507.50699999793073,87435,87507,507.475370212854,0.010773005356016819,-0.34730606857940466,1.0,9999.0,0.0027141507787048465,0.025368488957574185,14.986503989636159,20004.162292107616,0.3473060685794047,0.3347851592700175,0.009378625231745766,-4.7332757871943,93.78625231745767,8.853327522263625,90.49935806455511,0.9072062790393829,1.0,0.06463803213610092,0.012401391518768562,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5079.223,507.9223,-2.068,2.198,17728.065,2.0,4.638,37407.993,1.0,3.0,1.82,2.5,AO,166000000.0,8.22,-6.07,356.275,-7.589,356.275,1.0,0.82,105.27,s,p,F,0,1,26.0,26.0,26.0,GESB82c+BW,T,T,T,T,T,T,507.9223,507.9099999979212,507.9489999979203,,87923,87910,87949,0.3047124147415161,0.28435849555588644,507.9099999979212,507.9489999979203,87910,87949,507.9194732137686,0.013739268903023991,-0.30922777163683574,1.0,9999.0,0.004668213226237412,0.03235350581691128,19.09621021694311,15699.05518394478,0.3092277716368357,0.27197212683855687,0.01064956941271378,-4.67846281506373,106.4956941271378,11.731335395318743,90.32471115145685,0.8482818505386027,1.0,0.08243561341814395,0.012140240316767982,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5079.74,507.974,-3.221,0.99,7984.889,2.0,3.43,27664.816,1.0,3.0,1.0,-0.01,AO,17000000.0,7.23,-6.15,248.244,-7.74,248.244,1.0,0.84,102.28,s,p,F,0,1,26.0,26.0,26.0,GESB79b+BW,T,T,T,F,T,T,507.974,507.9489999979203,508.01799999791865,,87975,87949,88018,0.2789369225502014,0.25858300336457174,507.9489999979203,508.01799999791865,87949,88018,507.97479905455043,0.011204597459768066,-0.27639750468612334,1.0,9999.0,0.0030982578616213256,0.0263848106947647,15.571574154407532,19252.54666145258,0.27639750468612334,0.2549509786355557,0.0077628342019204245,-4.815821856568457,77.62834201920424,9.707734751372625,90.06381769704147,0.8607267366515265,1.0,0.06722758475860839,0.023850489461372592,0.0,0.0,0.0,0.0,False,False,False
Fe 2,5100.655,510.0655,-4.197,2.807,22639.981,4.5,5.237,42239.254,3.5,8.0,1.31,1.4,AO,347000000.0,8.54,-6.53,173.221,-7.892,173.221,1.0,0.33,19.34,s,p,F,0,2,26.1,26.0,26.01,RU,T,T,T,T,T,T,510.0655,510.031999997871,510.11199999786913,,90066,90032,90112,0.12242597341537476,0.10207205422974508,510.031999997871,510.11199999786913,90032,90112,510.0710382460592,0.017927497504988277,-0.12176550493383863,1.0,9999.0,0.013550893707087005,0.04221603048198873,24.812323375029628,12082.401694865144,0.12176550493383864,0.10784835682058791,0.005471846162052446,-4.969496786125312,54.71846162052446,16.246366784595118,90.26979766271806,0.9402920806130698,1.0,0.10756498502992967,0.007812844943003697,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5104.438,510.4438,-1.59,4.283,34544.725,2.0,6.712,54135.93,1.0,3.0,1.0,1.55,AO,240000000.0,8.38,-4.72,960.279,-7.159,960.279,1.0,0.47,31.94,d,f,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,510.4438,510.42899999786164,510.4739999978606,,90444,90429,90474,0.08373790979385376,0.06338399060822408,510.42899999786164,510.4739999978606,90429,90474,510.44333190003425,0.012264747581920183,-0.08231429347469944,1.0,9999.0,0.0075506377596409905,0.028881273453150513,16.962486171502793,17673.851283879332,0.08231429347469943,0.07417510041668551,0.002530601747288911,-5.304723731279221,25.30601747288911,11.198915015763852,90.47687920759623,0.9677682279729519,1.0,0.0735884854915211,0.003642998052159347,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5123.72,512.372,-3.068,1.011,8154.265,1.0,3.43,27664.816,1.0,3.0,-0.01,-0.01,AO,17000000.0,7.23,-6.15,249.244,-7.738,249.244,1.0,0.85,110.66,s,p,F,0,1,26.0,26.0,26.0,GESB79b+BW,T,T,T,T,T,T,512.372,512.3449999978163,512.4049999978149,,92373,92345,92405,0.2921378016471863,0.2717838824615566,512.3449999978163,512.4049999978149,92345,92405,512.3726136772455,0.010048666091796192,-0.29172712134744455,1.0,9999.0,0.003083606062050235,0.02366280033878448,13.845254190724665,21653.084433858905,0.2917271213474446,0.26611643599893386,0.007348101658695114,-4.843410752643318,73.48101658695114,8.482542747719409,90.45622825100595,0.9087793067097664,1.0,0.06029199655077715,0.01350211229433816,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5127.359,512.7359,-3.306,0.915,7379.973,4.0,3.332,26874.393,5.0,11.0,1.35,1.4,AO,18600000.0,7.27,-6.15,243.246,-7.749,243.246,1.0,0.84,102.04,s,p,F,0,1,26.0,26.0,26.0,GESB79b+BW,T,T,T,F,T,T,512.7359,512.6889999978082,512.7649999978064,,92736,92689,92765,0.26776325702667236,0.2474093378410427,512.6889999978082,512.7649999978064,92689,92765,512.7362844029855,0.0101190905202271,-0.2669444308784514,1.0,9999.0,0.002891529504564336,0.023828637194513433,13.932397477294296,21517.65038921502,0.26694443087845143,0.2663685308006316,0.006770991676318334,-4.8792417719888705,67.70991676318334,8.57384707497136,90.62023404532373,0.9306268874278738,1.0,0.060714543121362596,0.007767828508103956,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5137.382,513.7382,-0.4,4.178,33697.843,5.0,6.59,53151.936,4.0,9.0,1.42,1.44,AO,240000000.0,8.38,-4.7,809.278,-7.233,809.278,1.0,0.77,107.44,d,f,F,0,1,26.0,26.0,26.0,FMW,T,T,T,T,T,T,513.7382,513.7209999977838,513.7919999977821,,93739,93721,93792,0.3290988802909851,0.30874496110535543,513.7209999977838,513.7919999977821,93721,93792,513.7378013355232,0.012338356871348218,-0.3252443782196567,1.0,9999.0,0.0029202511400241364,0.029054610083396132,16.954860924170465,17681.79988858668,0.3252443782196567,0.31665594495397065,0.010059052163726158,-4.708184462420797,100.59052163726159,10.297160800911048,90.64861304703747,0.8856851108170845,1.0,0.0740301412280893,0.012026277200919248,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5217.919,521.7919,-1.719,3.64,29358.581,2.0,6.015,48514.246,1.0,3.0,1.16,1.55,GA,245000000.0,8.39,-5.78,-7.71,-7.71,-7.71,1.0,0.66,52.69,s,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,521.7919,521.7679999975935,521.8049999975926,,101792,101768,101805,0.08998990058898926,0.06963598140335958,521.7679999975935,521.8049999975926,101768,101805,521.7911551849674,0.011968205404760126,-0.08914588692758522,1.0,9999.0,0.007624443903908456,0.02818296999017689,16.19238226470187,18514.413327155955,0.08914588692758518,0.0675536871251865,0.0026743625284973154,-5.290276434593209,26.743625284973152,11.067229828229785,90.4482886933209,0.9120352664193907,1.0,0.07180923242856076,0.0033311475478422048,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5221.036,522.1036,-1.58,4.294,34633.447,2.0,6.669,53789.114,3.0,7.0,1.0,0.9,GA,87100000.0,7.94,-4.86,-7.55,-7.55,-7.55,1.0,0.47,30.98,s,p,F,0,1,26.0,26.0,26.0,K07,T,T,T,T,T,T,522.1036,522.0719999975863,522.128999997585,,102104,102072,102129,0.03243178129196167,0.012077862106331994,522.0719999975863,522.128999997585,102072,102129,522.1003815053499,0.009719087170492071,-0.034579395319782325,1.0,9999.0,0.00965140046227937,0.022886701288477862,13.14164991605975,22812.391131621815,0.03457939531978238,0.03124523070033658,0.0008424280251210571,-5.7922212044279915,8.424280251210572,8.988723481991805,90.5976800909936,0.9922799966458616,1.0,0.058314523022952425,0.0015311803190752426,0.0,0.0,0.0,0.0,False,False,False
Fe 2,5234.623,523.4623,-2.18,3.221,25979.117,3.5,5.589,45078.327,2.5,6.0,0.98,1.07,AO,288000000.0,8.46,-6.53,180.249,-7.88,180.249,1.0,0.76,88.02,s,p,F,0,2,26.1,26.0,26.01,2009A&A...,T,T,T,T,T,T,523.4623,523.4189999975545,523.4979999975526,,103463,103419,103498,0.3774768114089966,0.3571228922233669,523.4189999975545,523.4979999975526,103419,103498,523.4630120588934,0.010789428497020649,-0.37623764268360477,1.0,9999.0,0.002427089223858768,0.025407162499212373,14.55093391696479,20602.970208700826,0.3762376426836047,0.34885723582706785,0.010175379605133924,-4.711335379721025,101.75379605133924,8.812580808940924,90.08940604569564,0.895000767800235,1.0,0.06473657098212389,0.01892963830865026,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5236.202,523.6202,-1.497,4.186,33762.366,2.0,6.554,52861.575,1.0,3.0,0.68,1.25,GA,155000000.0,8.19,-5.7,-7.71,-7.71,-7.71,1.0,0.55,38.72,d,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,523.6202,523.5899999975504,523.6559999975489,,103621,103590,103656,0.0683751106262207,0.04802119144059103,523.5899999975504,523.6559999975489,103590,103656,523.6226586769698,0.013815282790887711,-0.06691534953296102,1.0,9999.0,0.008015566215636866,0.0325325048437535,18.626007546442963,16095.368653345777,0.06691534953296108,0.060446695854067034,0.002317263730278794,-5.354042967346802,23.17263730278794,12.756773699777682,90.22491985808611,0.9610607943621027,1.0,0.08289169674532626,0.0055825214156415325,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5241.9,524.19,-1.57,4.415,35609.376,3.0,6.78,54684.39,4.0,9.0,0.89,1.14,AO,162000000.0,8.21,-4.95,1047.282,-7.122,1047.282,1.0,0.4,27.64,d,f,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,524.19,524.1729999975366,524.2209999975355,,104191,104173,104221,0.03524899482727051,0.014895075641640831,524.1729999975366,524.2209999975355,104173,104221,524.2035726360698,0.012248099819308387,-0.06054652697011542,1.0,9999.0,0.01066298855477113,0.028842070968047338,16.49480431016503,18174.96299821217,0.06054652697011542,0.05049396521016669,0.0018588651603841334,-5.450252088725781,18.588651603841335,11.416172580195926,90.18553839964201,0.9380952436096814,1.0,0.07348859891585033,0.0026607826793170145,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5242.491,524.2491,-0.967,3.634,29310.187,6.0,5.999,48385.199,5.0,11.0,1.01,1.02,AO,70800000.0,7.85,-6.12,361.248,-7.578,361.248,1.0,0.76,89.84,s,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,524.2491,524.2209999975355,524.2889999975339,,104250,104221,104289,0.24757760763168335,0.22722368844605367,524.2209999975355,524.2889999975339,104221,104289,524.2496010643765,0.010465458644941228,-0.2468398400497914,1.0,9999.0,0.0032942896470973754,0.02464427179755004,14.092842040904781,21272.67566966591,0.24683984004979143,0.24023498975758562,0.006475353114655035,-4.908274652261963,64.75353114655036,9.006404110994781,90.07790721280594,0.9300830771052648,1.0,0.06279275186964736,0.00787011103233391,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5243.776,524.3776,-1.05,4.256,34326.956,3.0,6.62,53393.9,4.0,9.0,1.24,1.25,AO,240000000.0,8.38,-4.71,842.278,-7.215,842.278,1.0,0.66,61.08,d,f,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,524.3776,524.3519999975324,524.410999997531,,104378,104352,104411,0.15344208478927612,0.13308816560364645,524.3519999975324,524.410999997531,104352,104411,524.3776565921177,0.011198452897897067,-0.15052153936139817,1.0,9999.0,0.004512997556562763,0.026370341357302936,15.076213401583251,19885.1296419376,0.15052153936139812,0.14032842984906901,0.004225193596831717,-5.093797565436203,42.25193596831717,10.000434081577529,90.26446909758316,0.9476381936180058,1.0,0.0671907173873824,0.012376587354158752,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5250.646,525.0646,-2.18,2.198,17728.065,2.0,4.559,36770.815,3.0,7.0,1.82,1.66,AO,178000000.0,8.25,-6.06,344.268,-7.602,344.268,1.0,0.8,99.62,s,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,525.0646,525.0399999975161,525.1149999975144,,105065,105040,105115,0.2701960802078247,0.24984216102219503,525.0399999975161,525.1149999975144,105040,105115,525.0652570526557,0.010819186232571398,-0.26878212527966694,1.0,9999.0,0.003059772729583843,0.025477236611382004,14.546541185466099,20609.191846892918,0.26878212527966694,0.24462209777569965,0.007289284721741942,-4.857528368247047,72.89284721741943,9.247260608940522,90.16184395779919,0.9146383881568909,1.0,0.06491511739542838,0.019392741656948466,0.0,0.0,0.0,0.0,False,False,False
Fe 2,5264.802,526.4802,-3.13,3.23,26051.707,2.5,5.585,45046.064,1.5,4.0,0.57,1.15,AO,363000000.0,8.56,-6.53,186.3,-7.875,186.3,1.0,0.59,45.43,s,p,F,0,2,26.1,26.0,26.01,2009A&A...,T,T,T,T,T,T,526.4802,526.4549999974827,526.5059999974815,,106481,106455,106506,0.23361122608184814,0.21325730689621847,526.4549999974827,526.5059999974815,106455,106506,526.4807556444664,0.010967880258439026,-0.2328232467149491,1.0,9999.0,0.00409153309061718,0.02582738428407145,14.70681489346045,20384.59450069682,0.23282324671494914,0.18996446728455973,0.006400869541280636,-4.915143525370299,64.00869541280636,9.698286850974824,90.22585145533716,0.8549723047198672,1.0,0.06580728155063416,0.013239444358241757,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5267.269,526.7269,-1.596,4.371,35254.491,4.0,6.725,54240.783,4.0,9.0,1.1,0.9,AO,209000000.0,8.32,-4.54,973.28,-7.153,973.28,1.0,0.41,28.26,p,d,F,0,1,26.0,26.0,26.0,BK,T,T,T,T,T,T,526.7269,526.6919999974771,526.7599999974755,,106727,106692,106760,0.07402205467224121,0.053668135486611535,526.6919999974771,526.7599999974755,106692,106760,526.7267270847458,0.02227754523362023,-0.07091864165403307,1.0,9999.0,0.00801389897001593,0.0524596100702126,29.857978796166638,10040.61460578468,0.07091864165403305,0.031132779685038914,0.003960205084717693,-5.123867678768396,39.60205084717693,20.80669206699688,90.71997423487102,0.8945633289072844,1.0,0.13366527140172138,0.008548645544482415,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5270.356,527.0356,-1.338,1.608,12969.395,2.0,3.96,31939.555,1.0,3.0,0.67,0.51,AO,5500000.0,6.74,-6.17,288.255,-7.677,288.255,1.0,0.9,289.33,s,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,527.0356,526.99299999747,527.074999997468,,107036,106993,107075,0.5256070494651794,0.5052531302795498,526.99299999747,527.074999997468,106993,107075,527.031994787612,0.012821265967367223,-0.5514609673620775,1.0,9999.0,0.0021995578302032083,0.03019177410262946,17.17403546487835,17456.14527308323,0.5514609673620775,0.5360874393583849,0.017722934069701126,-4.473301359054196,177.22934069701125,9.75888675033713,90.43829955032979,0.8181611369637882,1.0,0.07692759580420333,0.01231777387950759,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5273.163,527.3163,-1.008,3.292,26551.771,0.0,5.642,45505.801,1.0,3.0,0.0,1.52,AO,110000000.0,8.04,-5.38,849.23,-7.203,849.23,1.0,0.79,132.16,p,s,F,0,1,26.0,26.0,26.0,BK+GESHRL1,T,T,T,T,T,T,527.3163,527.2759999974633,527.3749999974609,,107317,107276,107375,0.3144400715827942,0.2940861523971645,527.2759999974633,527.3749999974609,107276,107375,527.3247848377017,0.020940253737881664,-0.31622471281456205,1.0,9999.0,0.007162178800204157,0.04931052924999801,28.033813684080183,10693.959137291617,0.3162247128145621,0.30904277035164096,0.016598455590775003,-4.502010503288794,165.98455590775004,17.408178841888418,90.41952007230198,0.9227655513353081,1.0,0.12564152242729,0.0349800577971818,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5288.525,528.8525,-1.493,3.695,29802.185,4.0,6.038,48699.756,4.0,9.0,0.98,1.06,AO,53700000.0,7.73,-6.29,353.297,-7.596,353.297,1.0,0.69,61.08,s,p,F,0,1,26.0,26.0,26.0,BWL+2014MN,T,T,T,T,T,T,528.8525,528.7989999974272,528.894999997425,,108853,108799,108895,0.12314629554748535,0.10279237636185568,528.7989999974272,528.894999997425,108799,108895,528.8529214081613,0.010565017988583399,-0.12279695144872393,1.0,9999.0,0.004155571370872729,0.02487871613562875,14.103073199113664,21257.24328076529,0.12279695144872393,0.12040299049596515,0.0032519792078531257,-5.211187147572236,32.51979207853125,9.439820280400772,90.76826786609136,0.9708751552686916,1.0,0.06339010793150039,0.004603056451555507,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5293.959,529.3959,-1.77,4.143,33415.55,3.0,6.484,52296.989,2.0,5.0,1.07,1.16,AO,174000000.0,8.24,-6.02,290.25,-7.673,290.25,1.0,0.45,28.83,d,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,529.3959,529.3729999974137,529.4339999974122,,109396,109373,109434,0.06040889024734497,0.040054971061715294,529.3729999974137,529.4339999974122,109373,109434,529.3980612316666,0.012794402654116336,-0.05940092198998221,1.0,9999.0,0.008015433377061293,0.030128515834110327,17.061456169268602,17571.328908020845,0.05940092198998226,0.04896444671303524,0.0019050357690863,-5.443879212057357,19.050357690863002,11.738975115620796,90.83705622802346,0.9718668908854715,1.0,0.07676641592469802,0.006992409799046941,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5294.547,529.4547,-2.76,3.64,29358.581,2.0,5.981,48240.018,2.0,5.0,1.16,1.27,AO,117000000.0,8.07,-5.57,394.237,-7.538,394.237,1.0,0.21,12.15,s,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,529.4547,529.4339999974122,529.4979999974107,,109455,109434,109498,0.04127836227416992,0.020924443088540245,529.4339999974122,529.4979999974107,109434,109498,529.4545753701708,0.016308429695673893,-0.039900907760739575,1.0,9999.0,0.011691762684995406,0.038403417150350866,21.745122922119677,13786.652716276149,0.03990090776073962,0.02766276288616687,0.001631116031007811,-5.511343849590703,16.31116031007811,15.129691502040476,90.66306206777497,0.9686788350951915,1.0,0.09785057817404336,0.0073035549433657,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5295.312,529.5312,-1.59,4.415,35609.376,3.0,6.756,54490.816,3.0,7.0,0.89,0.48,AO,209000000.0,8.32,-4.67,1014.281,-7.135,1014.281,1.0,0.39,26.83,p,d,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,529.5312,529.4979999974107,529.5679999974091,,109532,109498,109568,0.06651896238327026,0.04616504319764059,529.4979999974107,529.5679999974091,109498,109568,529.530276140248,0.014994453293154984,-0.06642368384226909,1.0,9999.0,0.009438867295715057,0.03530923917900169,19.99025189029838,14996.932487153626,0.06642368384226904,0.05418553896769629,0.0024965687365350016,-5.326547268416575,24.965687365350018,13.749241408371574,90.7095471214028,0.9680263959699207,1.0,0.0899667197589299,0.007762729117204556,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5307.361,530.7361,-2.912,1.608,12969.395,2.0,3.943,31802.441,3.0,7.0,0.67,1.09,AO,1290000.0,6.11,-6.11,287.254,-7.678,287.254,1.0,0.79,89.96,s,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,530.7361,530.6939999973824,530.7769999973805,,110737,110694,110777,0.2058544158935547,0.185500496707925,530.6939999973824,530.7769999973805,110694,110777,530.734253874266,0.011364038065492521,-0.20981390560639301,1.0,9999.0,0.0036187227565873865,0.02676026462911652,15.115899249634419,19832.92247778448,0.20981390560639301,0.20341522778046528,0.005976637040279329,-4.948420236097692,59.76637040279329,9.833754135940152,90.4702930547623,0.9566334389588412,1.0,0.06818422839295513,0.00498038102597867,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5319.211,531.9211,-2.27,4.076,32875.159,4.0,6.406,51667.876,4.0,9.0,1.26,1.07,GA,70800000.0,7.85,-6.03,-7.8,-7.8,-7.8,1.0,0.24,13.92,d,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,531.9211,531.9089999973537,531.9509999973527,,111922,111909,111951,0.02123236656188965,0.000878447376259972,531.9089999973537,531.9509999973527,111909,111951,531.9202364392112,0.01994836155181115,-0.02234180364859524,1.0,9999.0,0.033765556987052144,0.04697480164772959,26.475193619832694,11323.522777768243,0.022341803648595282,0.016642645933751532,0.0011171600474466801,-5.677731117183074,11.171600474466802,18.632667241697604,90.54163098646418,0.9762759308435927,1.0,0.1196901693108669,0.0013427656658179603,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5320.036,532.0036,-2.44,3.642,29374.711,3.0,5.972,48167.43,2.0,5.0,1.33,1.74,GA,245000000.0,8.39,-5.74,-7.7,-7.7,-7.7,1.0,0.36,21.63,s,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,532.0036,531.9509999973527,532.0519999973503,,112004,111951,112052,0.021429836750030518,0.0010759175644008412,531.9509999973527,532.0519999973503,111951,112052,531.9869677410065,0.015185284731495724,-0.04664923418222355,1.0,9999.0,0.007553630910450898,0.035758612875228545,20.151174932078856,14877.170140722536,0.04664923418222355,0.0409500764673798,0.0017756501087086676,-5.476543601088256,17.756501087086676,14.024651934843314,90.51296376078822,0.9812832517050655,1.0,0.09111170838897434,0.005747340886296464,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5322.041,532.2041,-2.802,2.279,18381.375,2.0,4.608,37166.025,3.0,7.0,1.51,1.09,AO,120000000.0,8.08,-6.29,341.236,-7.6,341.236,1.0,0.72,65.0,s,p,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,532.2041,532.147999997348,532.2549999973455,,112205,112148,112255,0.12983381748199463,0.10947989829636495,532.147999997348,532.2549999973455,112148,112255,532.204325990154,0.012576117840734511,-0.12868575174118904,1.0,9999.0,0.0044772492390332715,0.029614494380032965,16.68194268451234,17971.075891438588,0.12868575174118901,0.11710522491242314,0.004056644927913456,-5.11791140414682,40.56644927913456,11.24831954007823,90.72753390798569,0.9588248492866163,1.0,0.07545670704440707,0.015552462123896946,0.0,0.0,0.0,0.0,False,False,False
