wave_peak,wave_base,wave_top,chisq,rchisq,wchisq,rwchisq,rms
550.4088,550.3849999969168,550.418999996916,0.03498459171270871,0.001206365231472714,3.2641464135004075,0.11255677287932439,0.031615815080751106
550.6779,550.6429999969107,550.7369999969085,1.9849859372683771,0.02230321277829637,239.06674769472724,2.686143232525025,0.14454960675612832
551.2257,551.1669999968983,551.2699999968959,0.41500559110312246,0.004234750929623699,41.08468015700459,0.4192314301735162,0.06316991670084394
553.928,553.9029999968336,553.9479999968326,0.0057737822755605794,0.00014434455688901448,0.52952172593804,0.013238043148451001,0.011203437239992349
554.699,554.6769999968153,554.7209999968143,0.030204788833654145,0.000774481764965491,2.8224971391833797,0.07237172151752255,0.025907866172974546
554.9949,554.985999996808,555.028999996807,0.003964833743387743,0.00010433773008915112,0.3639864621784963,0.009578591109960429,0.009492621229368992
556.9618,556.9139999967624,557.0019999967603,2.301789121005024,0.027732399048253302,285.08649289851036,3.434777022873619,0.16081915032860983
557.2842,557.2339999967548,557.3469999967522,3.379851781546489,0.03129492390320823,432.0550815325281,4.000510014190075,0.17218543098980424
557.3102,557.2339999967548,557.3469999967522,3.379851781546489,0.03129492390320823,432.0550815325281,4.000510014190075,0.17218543098980424
557.6089,557.564999996747,557.6359999967453,0.0208031502111352,0.0003151992456232606,2.2252325774209334,0.03371564511243839,0.016998018761647554
558.6756,558.6149999967222,558.7319999967194,3.946064426914866,0.03523271809745416,533.79534619065,4.766029876702232,0.18286941777373725
558.7858,558.7689999967185,558.8269999967172,0.2568692650498806,0.004846589906601521,25.392347092620586,0.47910088854001104,0.065982697404529
558.8749,558.8269999967172,558.917999996715,3.654589021806764,0.04249522118379958,491.6593422944618,5.71696909644723,0.199308288124932
559.8287,559.7959999966943,559.8839999966922,3.9260519065481496,0.0473018301993753,515.1301907312189,6.206387840135168,0.2100308138588334
561.4773,561.454999996655,561.5039999966539,0.14433210102308033,0.003280275023251826,13.970656141840818,0.317514912314564,0.05372747919325461
561.5644,561.538999996653,561.625999996651,4.143304467373795,0.05052810326065604,565.8561045949423,6.900684202377345,0.21698618691305183
561.8632,561.8289999966462,561.9069999966443,0.2262750949406517,0.003099658834803448,22.238196180191405,0.3046328243861836,0.05351861085743458
562.4542,562.4249999966321,562.5019999966303,1.7696002437077512,0.024577781162607656,211.40319528291218,2.9361554900404467,0.15062264972983921
562.8642,562.852999996622,562.8989999966209,0.00565666757878557,0.00013796750192159927,0.5193155878089944,0.012666233848999864,0.01097062574951234
563.6696,563.6449999966032,563.6889999966022,0.01249331449114837,0.00032034139720893255,1.151767132069495,0.02953249056588449,0.01666220906465911
563.8262,563.7869999965999,563.8559999965983,0.01694881276512553,0.0002648251994550864,1.8184393212092793,0.02841311439389499,0.01556039513137923
564.1881,564.1689999965909,564.2159999965897,0.04629406460044096,0.0011022396333438323,4.3579732674543585,0.10376126827272282,0.03105575114493052
564.5613,564.5259999965824,564.6039999965806,0.11278884102061043,0.001545052616720691,10.79578233128367,0.14788742919566672,0.03778500824880362
564.9699,564.9409999965726,564.9809999965717,0.0060870584222737535,0.00017391595492210725,0.5699733811213684,0.016284953746324812,0.012184614871535847
565.5493,565.5309999965586,565.5829999965574,0.6607695914445436,0.014058927477543481,69.75170898210632,1.4840789145129005,0.11165729166504318
