element,wave_A,wave_nm,loggf,lower_state_eV,lower_state_cm1,lower_j,upper_state_eV,upper_state_cm1,upper_j,upper_g,lande_lower,lande_upper,spectrum_transition_type,turbospectrum_rad,rad,stark,waals,waals_single_gamma_format,turbospectrum_fdamp,spectrum_fudge_factor,theoretical_depth,theoretical_ew,lower_orbital_type,upper_orbital_type,molecule,spectrum_synthe_isotope,ion,spectrum_moog_species,turbospectrum_species,width_species,reference_code,spectrum_support,turbospectrum_support,moog_support,width_support,synthe_support,sme_support,wave_peak,wave_base,wave_top,note,peak,base,top,depth,relative_depth,wave_base_fit,wave_top_fit,base_fit,top_fit,mu,sig,A,baseline,gamma,mu_err,fwhm,fwhm_kms,R,depth_fit,relative_depth_fit,integrated_flux,ewr,ew,ew_err,snr,mean_flux,mean_flux_continuum,diff_wavelength,rms,telluric_wave_peak,telluric_fwhm,telluric_R,telluric_depth,grouped,reference_for_group,discarded
Fe 2,4993.35,499.335,-3.684,2.807,22639.981,4.5,5.289,42658.662,3.5,8.0,1.31,1.7,AO,309000000.0,8.49,-6.53,172.22,-7.894,172.22,1.0,0.57,38.66,s,p,F,0,2,26.1,26.0,26.01,RU,T,T,T,T,T,T,499.335,499.28599999812513,499.3549999981235,,79336,79286,79355,0.20520901679992676,0.1830095760866043,499.28599999812513,499.3549999981235,79286,79355,499.3351695753091,0.00896548643293636,-0.20448342960768456,1.0,9999.0,0.0029057388537164944,0.021112107165731565,12.67535492474361,23651.602639920875,0.2044834296076845,0.19007859629088153,0.00459538510699657,-5.036070243287911,45.9538510699657,5.7985132327573075,122.29000460034906,0.928125605404934,1.0,0.05379291859761816,0.014390548820394828,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4999.112,499.9112,-1.64,4.186,33762.366,2.0,6.666,53764.915,3.0,7.0,0.68,1.08,GA,102000000.0,8.01,-4.58,-7.6,-7.6,-7.6,1.0,0.51,32.41,d,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,499.9112,499.88499999811097,499.92599999811,,79912,79885,79926,0.06449103355407715,0.04229159284075468,499.88499999811097,499.92599999811,79885,79926,499.9108054828566,0.01062325598838104,-0.06494770311906777,1.0,9999.0,0.005016430627100112,0.025015856144934744,15.001806163042767,19983.75760503721,0.06494770311906772,0.06347463392808872,0.0017294634085837366,-5.460981146263568,17.294634085837366,7.298175438246608,122.31697815588578,0.9324711875652704,1.0,0.06373953593028624,0.003304726651809847,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5002.792,500.2792,-1.46,3.397,27398.654,3.0,5.874,47377.006,4.0,9.0,1.25,1.33,AO,79400000.0,7.9,-5.27,848.232,-7.204,848.232,1.0,0.76,83.68,p,s,F,0,1,26.0,26.0,26.0,2014MNRAS.,T,T,T,T,T,T,500.2792,500.2439999981025,500.32099999810066,,80280,80244,80321,0.223974347114563,0.20177490640124052,500.2439999981025,500.32099999810066,80244,80321,500.27967252281786,0.009289382925573388,-0.22046973958250754,1.0,9999.0,0.002380977671715765,0.021874825119108456,13.10848301652424,22870.11072311638,0.22046973958250748,0.20582243457075822,0.005133644477147281,-4.988787067926456,51.336444771472806,5.937261648529484,122.47430105567551,0.9389852248132229,1.0,0.055736297553440325,0.015325360173143744,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5004.044,500.4044,-1.3,4.209,33947.876,2.0,6.686,53926.226,1.0,3.0,1.49,0.73,AO,102000000.0,8.01,-4.01,922.279,-7.176,922.279,1.0,0.63,49.67,d,f,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,500.4044,500.38499999809915,500.43499999809796,,80405,80385,80435,0.13717222213745117,0.1149727814241287,500.38499999809915,500.43499999809796,80385,80435,500.40515705964333,0.01109384313762047,-0.13524023636984928,1.0,9999.0,0.0047253625795425,0.026124004196897723,15.650876735582509,19154.994513401107,0.13524023636984928,0.10046414479422672,0.0037607795460338845,-5.124043900618322,37.60779546033884,7.34049406429599,122.5556765627331,0.9506161150179411,1.0,0.06656305882572282,0.014090781183575398,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5005.712,500.5712,-0.12,3.884,31326.573,3.0,6.36,51296.861,3.0,7.0,1.32,1.35,GA,155000000.0,8.19,-5.29,-7.57,-7.57,-7.57,1.0,0.83,137.4,p,s,F,0,1,26.0,26.0,26.0,2014MNRAS.,T,T,T,T,T,T,500.5712,500.54099999809546,500.5909999980943,,80572,80541,80591,0.39761221408843994,0.37541277337511747,500.54099999809546,500.5909999980943,80541,80591,500.5716669853116,0.009692516888393423,-0.39574837445762995,1.0,9999.0,0.002541493465448874,0.022824133055589838,13.669377237555695,21931.68370365406,0.39574837445763,0.3743475651696051,0.009614919228729228,-4.716520624081554,96.14919228729228,5.955703976031106,122.28415227791353,0.7992669138415106,1.0,0.05815510133036054,0.01753701444663609,0.0,0.0,0.0,0.0,False,False,False
Fe 2,5018.436,501.8436,-1.1,2.891,23317.488,2.5,5.361,43239.382,2.5,6.0,2.0,1.87,AO,309000000.0,8.49,-6.53,174.202,-7.886,174.202,1.0,0.88,238.02,s,p,F,0,2,26.1,26.0,26.01,2009A&A...,T,T,T,T,T,T,501.8436,501.785999998066,501.8919999980635,,81844,81786,81892,0.6125669479370117,0.5903675072236892,501.785999998066,501.8919999980635,81786,81892,501.84357067972877,0.013628342692401983,-0.6098598638205972,1.0,9999.0,0.001957646647134178,0.03209229455261925,19.171368189012373,15637.509803385818,0.6098598638205972,0.5762438574462381,0.020833538150244295,-4.381805332355363,208.33538150244294,7.39086479125666,122.51953785806546,0.8276512731866139,1.0,0.0817700561544119,0.04579812162591348,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5023.186,502.3186,-1.5,4.283,34544.725,2.0,6.751,54450.487,1.0,3.0,1.0,1.47,AO,240000000.0,8.38,-4.76,1013.279,-7.135,1013.279,1.0,0.52,36.18,d,f,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,502.3186,502.3059999980537,502.33499999805304,,82319,82306,82335,0.08917534351348877,0.0669759028001663,502.3059999980537,502.33499999805304,82306,82335,502.3186167779914,0.00930639315783489,-0.08701656928217255,1.0,9999.0,0.005124190393458023,0.021914881155008475,13.079180959644903,22921.347974693002,0.0870165692821725,0.0566145049587472,0.002029893658227979,-5.393505987392898,20.29893658227979,6.318939888520029,122.65206808525531,0.9305680048252855,1.0,0.055838358947009344,0.003936331168573049,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5028.126,502.8126,-1.036,3.573,28818.188,5.0,6.038,48699.756,4.0,9.0,1.0,1.06,GA,53700000.0,7.73,-6.25,-7.8,-7.8,-7.8,1.0,0.78,82.97,s,p,F,0,1,26.0,26.0,26.0,BWL+2014MN,T,T,T,T,T,T,502.8126,502.7929999980422,502.8659999980405,,82813,82793,82866,0.2553529739379883,0.2331535332246658,502.7929999980422,502.8659999980405,82793,82866,502.8132742168222,0.009514885276093189,-0.2557972738228179,1.0,9999.0,0.004825488958482461,0.02240584257431408,13.359039952509546,22441.167858299792,0.2557972738228179,0.2447070548019744,0.0061008367223259275,-4.9160173324384,61.00836722325928,6.0392104109707105,122.49644838926943,0.9049330317137534,1.0,0.05708931165655913,0.018923882480892187,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5029.618,502.9618,-1.95,3.415,27543.832,1.0,5.879,47417.335,2.0,5.0,0.82,1.14,AO,32400000.0,7.51,-6.14,230.261,-7.776,230.261,1.0,0.68,50.82,s,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,502.9618,502.9329999980389,503.01999999803684,,82962,82933,83020,0.11258465051651001,0.09038520980318754,502.9329999980389,503.01999999803684,82933,83020,502.9634605257283,0.010917922962363913,-0.11187867993523179,1.0,9999.0,0.0032851131269376606,0.025709743841878224,15.32434839869002,19563.145538092,0.11187867993523182,0.10283492678810657,0.0030618033451724445,-5.215559142212388,30.618033451724447,7.284112527299796,122.41149540626817,0.9625730009479377,1.0,0.06550753777418347,0.013064986562232947,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5031.914,503.1914,-1.57,4.371,35254.491,4.0,6.835,55127.994,3.0,7.0,1.1,1.07,AO,155000000.0,8.19,-5.06,1119.288,-7.094,1119.288,1.0,0.44,29.17,d,f,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,503.1914,503.13699999803407,503.21899999803213,,83192,83137,83219,0.046633780002593994,0.024434339289271523,503.13699999803407,503.21899999803213,83137,83219,503.1883256893411,0.013492393234215881,-0.045526813499962564,1.0,9999.0,0.006490844707151439,0.031772158043371516,18.92940052362702,15837.398422935235,0.04552681349996257,0.041853379242455246,0.001539735697665845,-5.514284377931419,15.39735697665845,9.226668998385327,122.49668541055938,0.9751103807378698,1.0,0.08095435940529529,0.005268062860387969,0.0,0.0,0.0,0.0,False,False,False
Fe 1,5036.922,503.6922,-3.01,3.017,24333.746,2.0,5.478,44183.051,2.0,5.0,1.48,1.53,GA,44700000.0,7.65,-6.17,-7.82,-7.82,-7.82,1.0,0.39,22.18,s,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,503.6922,503.66999999802147,503.7099999980205,,83693,83670,83710,0.061569392681121826,0.039369951967799355,503.66999999802147,503.7099999980205,83670,83710,503.69089012835883,0.009198468401877942,-0.06552150950568839,1.0,9999.0,0.006895300100242909,0.02166073777632598,12.892283635313278,23253.63500216811,0.06552150950568836,0.057562262870251346,0.0015107386818588393,-5.52297474688841,15.107386818588393,6.267099269993368,122.78932542850669,0.9477976931108011,1.0,0.05519081041126765,0.002477939272531508,0.0,0.0,0.0,0.0,False,False,False
