element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support	wave_peak	wave_base	wave_top	note	peak	base	top	depth	relative_depth	wave_base_fit	wave_top_fit	base_fit	top_fit	mu	sig	A	baseline	gamma	mu_err	fwhm	fwhm_kms	R	depth_fit	relative_depth_fit	integrated_flux	ewr	ew	ew_err	snr	mean_flux	mean_flux_continuum	diff_wavelength	rms	telluric_wave_peak	telluric_fwhm	telluric_R	telluric_depth	grouped	reference_for_group	discarded
Ni 1	4838.643	483.8643	-0.270	4.1650	33592.990	4.0	6.7260	54248.848	3.0	7.0	1.050	1.000	AO	1.15E+08	8.060	-4.690	722.249	-7.277	722.249	1.000	0.680	55.270	p	s	F	0	1	28.0	28.000000	28.00	FMW	T	T	T	T	T	T	483.8640	483.8580	483.8960		183865	183858	183896	0.426	0.358	483.8580	483.8960	183858	183896	483.8639	0.0054	-0.4238	1.000	9999.0000	0.0015	0.0128	7.9104	37898	0.424	0.414	0.0058	-4.92	57.6	3.2	124.2	0.844	1.000	0.0325	0.016	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4844.014	484.4013	-2.050	3.5470	28608.484	2.0	6.1050	49240.146	3.0	7.0	1.030	1.170	AO	8.32E+07	7.920	-6.260	297.272	-7.667	297.272	1.000	0.620	40.500	s	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	484.4020	484.3870	484.4160		184403	184387	184416	0.405	0.336	484.3870	484.4160	184387	184416	484.4020	0.0043	-0.4196	1.000	9999.0000	0.0014	0.0101	6.2633	47865	0.420	0.408	0.0045	-5.03	45.2	2.5	124.2	0.905	1.000	0.0258	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4845.646	484.5646	-2.078	3.6350	29318.252	1.0	6.1930	49949.913	0.0	1.0	0.500	0.000	GA	9.33E+07	7.970	-6.100	-7.800	-7.800	-7.800	1.000	0.570	35.260	s	p	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	484.5650	484.5480	484.5930		184566	184548	184593	0.391	0.323	484.5480	484.5930	184548	184593	484.5653	0.0041	-0.3986	1.000	9999.0000	0.0013	0.0097	5.9766	50161	0.399	0.387	0.0041	-5.07	41.0	2.4	124.2	0.914	1.000	0.0246	0.015	0.0000	0.0000	0	0.000	False	False	False
Si 1	4866.880	486.6880	-2.412	4.9540	39956.705	2.0	7.5010	60499.645	2.0	5.0	1.500	1.190	GA	3.39E+08	8.530	-3.860	-7.130	-7.130	-7.130	1.000	0.240	18.280	s	p	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	486.6900	486.6810	486.7010		186691	186681	186701	0.088	0.019	486.6810	486.7010	186681	186701	486.6900	0.0094	-0.0877	1.000	9999.0000	0.0086	0.0222	13.6984	21885	0.088	0.025	0.0021	-5.37	20.8	6.3	124.2	0.923	1.000	0.0567	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4877.604	487.7604	-3.050	2.9980	24180.500	3.0	5.5390	44675.048	4.0	9.0	1.910	1.500	AO	9.55E+07	7.980	-5.410	795.230	-7.231	795.230	1.000	0.380	21.570	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	487.7610	487.7400	487.7720		187762	187740	187772	0.220	0.151	487.7400	487.7720	187740	187772	487.7607	0.0042	-0.2293	1.000	9999.0000	0.0021	0.0099	6.0697	49392	0.229	0.225	0.0024	-5.31	24.1	2.6	124.2	0.934	1.000	0.0252	0.007	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4880.050	488.0050	-1.580	3.1220	25180.628	4.0	5.6620	45667.112	5.0	11.0	1.190	1.090	AO	1.29E+08	8.110	-6.010	345.243	-7.596	345.243	1.000	0.090	4.660	X	X	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	488.0060	487.9930	488.0220		188007	187993	188022	0.051	-0.018	487.9930	488.0220	187993	188022	488.0060	0.0039	-0.0531	1.000	9999.0000	0.0050	0.0092	5.6634	52936	0.053	0.043	0.0005	-5.97	5.2	2.6	124.2	0.993	1.000	0.0235	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4881.717	488.1717	-1.781	3.3010	26624.362	4.0	5.8410	47110.843	4.0	9.0	0.810	0.880	GA	3.31E+07	7.520	-5.820	-7.820	-7.820	-7.820	1.000	0.740	61.660	s	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	488.1720	488.1640	488.1940		188173	188164	188194	0.555	0.486	488.1640	488.1940	188164	188194	488.1720	0.0048	-0.5572	1.000	9999.0000	0.0013	0.0113	6.9162	43346	0.557	0.555	0.0067	-4.86	66.8	2.7	124.2	0.788	1.000	0.0287	0.022	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4908.599	490.8599	-4.160	2.4840	20034.811	0.0	5.0100	40408.377	1.0	3.0	0.000	1.500	AO	4.47E+08	8.650	-5.890	427.250	-7.505	427.250	1.000	0.130	6.530	s	p	F	0	1	26.0	26.000000	26.00	FMW	T	T	T	T	T	T	490.8610	490.8510	490.8740		190862	190851	190874	0.066	-0.002	490.8510	490.8740	190851	190874	490.8607	0.0040	-0.0700	1.000	9999.0000	0.0044	0.0093	5.6851	52733	0.070	0.066	0.0007	-5.85	6.9	2.6	124.2	0.978	1.000	0.0237	0.003	0.0000	0.0000	0	0.000	False	False	False
Ti 2	4911.194	491.1194	-0.640	3.1240	25196.760	2.5	5.6470	45546.126	1.5	4.0	1.200	1.310	GA	1.82E+08	8.260	-6.330	-7.830	-7.830	-7.830	1.000	0.610	45.620	s	p	F	0	2	22.1	22.000000	22.01	2013ApJS..	T	T	T	T	T	T	491.1200	491.0930	491.1340		191121	191093	191134	0.410	0.342	491.0930	491.1340	191093	191134	491.1197	0.0048	-0.4251	1.000	9999.0000	0.0015	0.0114	6.9493	43140	0.425	0.421	0.0052	-4.98	51.5	2.8	124.2	0.884	1.000	0.0290	0.019	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4918.012	491.8012	-1.260	4.2310	34125.316	0.0	6.7510	54450.487	1.0	3.0	0.000	1.470	AO	2.95E+08	8.470	-4.760	1015.279	-7.134	1015.279	1.000	0.640	50.900	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	491.8010	491.7870	491.8180		191802	191787	191818	0.475	0.407	491.7870	491.8180	191787	191818	491.8015	0.0046	-0.4767	1.000	9999.0000	0.0014	0.0109	6.6152	45319	0.477	0.442	0.0055	-4.95	55.1	2.6	124.2	0.867	1.000	0.0277	0.023	0.0000	0.0000	0	0.000	False	False	False
Ni 1	4925.559	492.5559	-0.770	3.6550	29479.563	4.0	6.1720	49780.537	3.0	7.0	1.290	1.230	AO	2.34E+08	8.370	-5.460	727.239	-7.272	727.239	1.000	0.680	54.760	p	s	F	0	1	28.0	28.000000	28.00	WLa	T	T	T	T	T	T	492.5570	492.5450	492.5860		192558	192545	192586	0.469	0.401	492.5450	492.5860	192545	192586	492.5571	0.0051	-0.4776	1.000	9999.0000	0.0014	0.0119	7.2547	41324	0.478	0.475	0.0061	-4.91	60.6	2.9	124.2	0.854	1.000	0.0304	0.023	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4953.717	495.3717	-1.480	3.1220	25180.628	4.0	5.6240	45360.620	4.0	9.0	1.190	0.820	AO	8.13E+07	7.910	-5.970	342.245	-7.600	342.245	1.000	0.110	5.820	X	X	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	495.3720	495.3500	495.3850		195373	195350	195385	0.054	-0.015	495.3500	495.3850	195350	195385	495.3717	0.0045	-0.0548	1.000	9999.0000	0.0042	0.0107	6.4650	46371	0.055	0.049	0.0006	-5.90	6.2	3.0	124.2	0.981	1.000	0.0272	0.005	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4954.806	495.4806	-0.170	3.1220	25180.628	4.0	5.6230	45352.555	5.0	11.0	1.190	1.040	AO	7.94E+07	7.900	-5.960	342.245	-7.600	342.245	1.000	0.660	49.100	s	p	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	495.4810	495.4700	495.5010		195482	195470	195501	0.417	0.349	495.4700	495.5010	195470	195501	495.4805	0.0050	-0.4315	1.000	9999.0000	0.0016	0.0118	7.1407	41983	0.431	0.420	0.0054	-4.96	54.2	2.9	124.2	0.835	1.000	0.0301	0.026	0.0000	0.0000	0	0.000	False	False	False
Ni 1	4965.167	496.5167	-1.212	3.7960	30616.805	2.0	6.2930	50756.470	2.0	5.0	0.740	1.190	GA	1.86E+08	8.270	-4.500	-7.500	-7.500	-7.500	1.000	0.450	27.250	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	496.5170	496.5060	496.5340		196518	196506	196534	0.247	0.178	496.5060	496.5340	196506	196534	496.5173	0.0047	-0.2477	1.000	9999.0000	0.0022	0.0110	6.6636	44990	0.248	0.229	0.0029	-5.23	29.1	3.0	124.2	0.876	1.000	0.0281	0.028	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4970.496	497.0496	-1.740	3.6350	29318.252	1.0	6.1290	49433.721	2.0	5.0	0.500	0.680	AO	7.59E+07	7.880	-6.290	375.256	-7.563	375.256	1.000	0.680	51.510	s	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	497.0500	497.0300	497.0580		197051	197030	197058	0.479	0.411	497.0300	497.0580	197030	197058	497.0498	0.0047	-0.4943	1.000	9999.0000	0.0015	0.0110	6.6140	45327	0.494	0.470	0.0058	-4.94	57.7	2.7	124.2	0.829	1.000	0.0279	0.030	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4970.646	497.0646	-1.873	3.9600	31939.555	1.0	6.4530	52046.956	2.0	5.0	0.510	1.570	GA	1.02E+08	8.010	-5.570	-7.530	-7.530	-7.530	1.000	0.500	31.510	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	497.0640	497.0580	497.0830		197065	197058	197083	0.301	0.233	497.0580	497.0830	197058	197083	497.0643	0.0048	-0.2995	1.000	9999.0000	0.0021	0.0114	6.8617	43691	0.300	0.296	0.0036	-5.14	36.3	3.0	124.2	0.843	1.000	0.0290	0.012	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4988.950	498.8950	-0.890	4.1540	33504.268	3.0	6.6390	53547.146	3.0	7.0	1.490	1.350	AO	2.95E+08	8.470	-4.580	864.278	-7.204	864.278	1.000	0.730	74.720	d	f	F	0	1	26.0	26.000000	26.00	FMW	T	T	T	T	T	T	498.8950	498.8690	498.9060		198896	198869	198906	0.636	0.568	498.8690	498.9060	198869	198906	498.8953	0.0052	-0.6403	1.000	9999.0000	0.0012	0.0122	7.3492	40793	0.640	0.640	0.0083	-4.78	83.4	2.7	124.2	0.811	1.000	0.0312	0.018	0.0000	0.0000	0	0.000	False	False	False
Ni 1	4996.844	499.6844	-0.896	3.6350	29318.252	3.0	6.1160	49328.869	2.0	5.0	1.090	1.000	AO	1.78E+08	8.250	-4.540	831.278	-7.221	831.278	1.000	0.640	50.280	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	499.6840	499.6590	499.7000		199685	199659	199700	0.414	0.346	499.6590	499.7000	199659	199700	499.6845	0.0051	-0.4136	1.000	9999.0000	0.0015	0.0120	7.1745	41786	0.414	0.400	0.0053	-4.98	52.6	3.0	124.2	0.854	1.000	0.0305	0.023	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5003.741	500.3741	-3.070	1.6760	13517.852	2.0	4.1540	33504.268	3.0	7.0	1.140	1.200	AO	1.41E+08	8.150	-6.150	228.255	-7.779	228.255	1.000	0.580	35.150	s	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	500.3740	500.3570	500.3890		200375	200357	200389	0.341	0.273	500.3570	500.3890	200357	200389	500.3743	0.0042	-0.3420	1.000	9999.0000	0.0016	0.0100	5.9905	50044	0.342	0.322	0.0036	-5.14	36.4	2.6	124.2	0.900	1.000	0.0255	0.019	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5019.731	501.9731	-2.055	3.9840	32133.127	2.0	6.4530	52046.956	2.0	5.0	0.680	1.570	GA	9.77E+07	7.990	-5.570	-7.530	-7.530	-7.530	1.000	0.400	23.280	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	501.9730	501.9570	501.9840		201974	201957	201984	0.185	0.117	501.9570	501.9840	201957	201984	501.9730	0.0054	-0.1863	1.000	9999.0000	0.0028	0.0127	7.5945	39475	0.186	0.175	0.0025	-5.30	25.2	3.5	124.2	0.850	1.000	0.0324	0.011	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5023.498	502.3498	-1.670	4.3130	34786.693	5.0	6.7800	54684.390	4.0	9.0	1.220	1.140	AO	1.48E+08	8.170	-4.950	1051.281	-7.120	1051.281	1.000	0.420	27.060	d	f	F	0	1	26.0	26.000000	26.00	2014MNRAS.	T	T	T	T	T	T	502.3500	502.3370	502.3730		202351	202337	202373	0.258	0.190	502.3370	502.3730	202337	202373	502.3498	0.0044	-0.2670	1.000	9999.0000	0.0018	0.0104	6.1861	48462	0.267	0.258	0.0029	-5.23	29.5	2.7	124.2	0.920	1.000	0.0264	0.020	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5025.081	502.5081	-1.990	4.2600	34359.219	1.0	6.7270	54256.916	2.0	5.0	1.500	0.760	AO	1.02E+08	8.010	-4.390	971.280	-7.154	971.280	1.000	0.280	16.940	d	f	F	0	1	26.0	26.000000	26.00	FMW	T	T	T	T	T	T	502.5080	502.4980	502.5200		202509	202498	202520	0.185	0.116	502.4980	502.5200	202498	202520	502.5080	0.0042	-0.1895	1.000	9999.0000	0.0027	0.0099	5.9207	50635	0.190	0.175	0.0020	-5.40	20.0	2.8	124.2	0.840	1.000	0.0253	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5025.303	502.5303	-2.001	4.2840	34552.790	0.0	6.7510	54450.487	1.0	3.0	0.000	1.470	AO	9.77E+07	7.990	-4.760	1002.281	-7.140	1002.281	1.000	0.270	15.930	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	502.5300	502.5200	502.5410		202531	202520	202541	0.167	0.098	502.5200	502.5410	202520	202541	502.5304	0.0043	-0.1676	1.000	9999.0000	0.0030	0.0100	5.9917	50035	0.168	0.153	0.0018	-5.45	17.9	2.8	124.2	0.880	1.000	0.0256	0.006	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5025.570	502.5570	0.250	2.0410	16461.774	6.0	4.5070	36351.407	5.0	11.0	1.330	1.420	GA	9.12E+07	7.960	-5.310	-7.550	-7.550	-7.550	1.000	0.650	48.140	p	s	F	0	1	22.0	22.000000	22.00	NWL	T	T	T	T	T	T	502.5560	502.5410	502.5690		202557	202541	202569	0.442	0.374	502.5410	502.5690	202541	202569	502.5561	0.0050	-0.4453	1.000	9999.0000	0.0017	0.0118	7.0444	42558	0.445	0.422	0.0056	-4.95	56.0	2.9	124.2	0.860	1.000	0.0301	0.011	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5027.757	502.7757	-1.150	4.2090	33947.876	2.0	6.6740	53829.439	3.0	7.0	1.490	1.110	AO	1.00E+08	8.000	-4.690	908.279	-7.183	908.279	1.000	0.670	57.730	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	502.7760	502.7570	502.7960		202777	202757	202796	0.472	0.404	502.7570	502.7960	202757	202796	502.7758	0.0051	-0.4836	1.000	9999.0000	0.0013	0.0120	7.1693	41816	0.484	0.439	0.0062	-4.91	61.9	2.9	124.2	0.838	1.000	0.0306	0.052	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5030.778	503.0778	-2.830	3.2370	26108.166	6.0	5.7010	45981.668	7.0	15.0	1.170	1.150	GA	6.17E+06	6.790	-6.190	-7.820	-7.820	-7.820	1.000	0.380	20.970	s	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	503.0780	503.0670	503.0880		203079	203067	203088	0.203	0.135	503.0670	503.0880	203067	203088	503.0778	0.0042	-0.2121	1.000	9999.0000	0.0027	0.0100	5.9616	50288	0.212	0.178	0.0023	-5.35	22.6	2.8	124.2	0.855	1.000	0.0255	0.012	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5036.922	503.6922	-3.010	3.0170	24333.746	2.0	5.4780	44183.051	2.0	5.0	1.480	1.530	GA	4.47E+07	7.650	-6.170	-7.820	-7.820	-7.820	1.000	0.390	22.180	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	503.6920	503.6670	503.7100		203693	203667	203710	0.237	0.169	503.6670	503.7100	203667	203710	503.6921	0.0043	-0.2425	1.000	9999.0000	0.0019	0.0101	6.0066	49910	0.242	0.240	0.0026	-5.29	26.0	2.7	124.2	0.942	1.000	0.0257	0.007	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5052.868	505.2868	-0.270	2.1750	17542.558	3.0	4.6280	37327.336	2.0	5.0	1.340	1.480	GA	1.29E+08	8.110	-5.970	-7.720	-7.720	-7.720	1.000	0.330	19.320	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	505.2880	505.2780	505.2930		205289	205278	205293	0.174	0.105	505.2780	505.2930	205278	205293	505.2880	0.0057	-0.1791	1.000	9999.0000	0.0040	0.0135	7.9815	37561	0.179	0.117	0.0026	-5.29	25.7	3.7	124.2	0.912	1.000	0.0343	0.009	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5058.496	505.8496	-2.830	3.6420	29374.711	3.0	6.0920	49135.294	3.0	7.0	1.330	1.210	AO	3.39E+07	7.530	-6.100	353.313	-7.599	353.313	1.000	0.190	10.290	s	p	F	0	1	26.0	26.000000	26.00	1970A&A...	T	T	T	T	T	T	505.8500	505.8370	505.8670		205851	205837	205867	0.109	0.041	505.8370	505.8670	205837	205867	505.8498	0.0039	-0.1158	1.000	9999.0000	0.0030	0.0091	5.4152	55361	0.116	0.109	0.0011	-5.65	11.3	2.5	124.2	0.976	1.000	0.0233	0.003	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5072.078	507.2078	-0.679	4.2830	34544.725	2.0	6.7270	54256.916	2.0	5.0	1.000	0.760	GA	2.40E+08	8.380	-4.390	-7.520	-7.520	-7.520	1.000	0.730	76.440	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	507.2080	507.1900	507.2200		207209	207190	207220	0.596	0.527	507.1900	507.2200	207190	207220	507.2077	0.0054	-0.6117	1.000	9999.0000	0.0014	0.0128	7.5411	39755	0.612	0.562	0.0083	-4.79	83.1	2.9	124.2	0.795	1.000	0.0325	0.033	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5085.478	508.5478	-1.480	3.6580	29503.760	1.0	6.0950	49159.489	2.0	5.0	1.430	1.430	AO	2.29E+08	8.360	-5.140	809.278	-7.233	809.278	1.000	0.370	22.390	p	d	F	0	1	28.0	28.000000	28.00	FMW	T	T	T	T	T	T	508.5480	508.5390	508.5600		208549	208539	208560	0.205	0.137	508.5390	508.5600	208539	208560	508.5484	0.0048	-0.2068	1.000	9999.0000	0.0030	0.0112	6.6268	45240	0.207	0.176	0.0025	-5.31	24.7	3.0	124.2	0.930	1.000	0.0286	0.009	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5087.058	508.7058	-0.880	1.4300	11533.727	2.0	3.8660	31181.393	1.0	3.0	0.670	0.510	AO	2.29E+07	7.360	-6.010	298.243	-7.660	298.243	1.000	0.400	23.660	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	508.7060	508.6860	508.7260		208707	208686	208726	0.228	0.159	508.6860	508.7260	208686	208726	508.7056	0.0050	-0.2331	1.000	9999.0000	0.0018	0.0117	6.9194	43327	0.233	0.229	0.0029	-5.24	29.1	3.1	124.2	0.928	1.000	0.0299	0.024	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5088.153	508.8153	-1.680	4.1540	33504.268	3.0	6.5900	53151.936	4.0	9.0	1.490	1.440	AO	2.95E+08	8.470	-4.700	810.278	-7.232	810.278	1.000	0.490	33.080	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	508.8150	508.7910	508.8320		208816	208791	208832	0.318	0.250	508.7910	508.8320	208791	208832	508.8150	0.0047	-0.3197	1.000	9999.0000	0.0015	0.0111	6.5246	45948	0.320	0.319	0.0038	-5.13	37.7	2.8	124.2	0.920	1.000	0.0282	0.027	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5099.077	509.9077	-1.370	3.9840	32133.127	2.0	6.4150	51740.464	2.0	5.0	0.680	1.130	AO	1.48E+08	8.170	-5.570	729.236	-7.270	729.236	1.000	0.670	56.360	p	s	F	0	1	26.0	26.000000	26.00	BWL+GESHRL	T	T	T	T	T	T	509.9080	509.8890	509.9200		209909	209889	209920	0.451	0.383	509.8890	509.9200	209889	209920	509.9077	0.0053	-0.4662	1.000	9999.0000	0.0015	0.0124	7.2779	41192	0.466	0.382	0.0061	-4.92	61.4	3.1	124.2	0.743	1.000	0.0315	0.053	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5100.655	510.0655	-4.197	2.8070	22639.981	4.5	5.2370	42239.254	3.5	8.0	1.310	1.400	AO	3.47E+08	8.540	-6.530	173.221	-7.892	173.221	1.000	0.330	19.340	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	510.0650	510.0520	510.0770		210066	210052	210077	0.177	0.109	510.0520	510.0770	210052	210077	510.0655	0.0046	-0.1771	1.000	9999.0000	0.0028	0.0109	6.4139	46741	0.177	0.161	0.0021	-5.39	20.6	3.0	124.2	0.928	1.000	0.0278	0.009	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5104.190	510.4190	-1.870	4.1780	33697.843	5.0	6.6060	53280.983	5.0	11.0	1.420	1.220	AO	2.34E+08	8.370	-5.060	826.278	-7.224	826.278	1.000	0.380	23.950	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	510.4190	510.4110	510.4310		210420	210411	210431	0.244	0.176	510.4110	510.4310	210411	210431	510.4188	0.0045	-0.2521	1.000	9999.0000	0.0023	0.0106	6.2115	48264	0.252	0.236	0.0028	-5.25	28.4	2.9	124.2	0.846	1.000	0.0269	0.011	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5104.438	510.4438	-1.590	4.2830	34544.725	2.0	6.7120	54135.930	1.0	3.0	1.000	1.550	AO	2.40E+08	8.380	-4.720	960.279	-7.159	960.279	1.000	0.470	31.940	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	510.4440	510.4310	510.4600		210445	210431	210460	0.301	0.232	510.4310	510.4600	210431	210460	510.4438	0.0044	-0.3135	1.000	9999.0000	0.0018	0.0104	6.1074	49087	0.313	0.297	0.0035	-5.17	34.7	2.7	124.2	0.893	1.000	0.0265	0.015	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5119.321	511.9321	-1.150	3.4220	27600.291	3.0	5.8430	47126.973	3.0	7.0	0.750	0.960	GA	7.94E+07	7.900	-6.060	-7.780	-7.780	-7.780	1.000	0.120	6.510	s	p	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	511.9370	511.9290	511.9530		211938	211929	211953	0.059	-0.009	511.9290	511.9530	211929	211953	511.9370	0.0046	-0.0606	1.000	9999.0000	0.0056	0.0109	6.3713	47053	0.061	0.058	0.0007	-5.86	7.0	3.1	124.2	0.955	1.000	0.0277	0.002	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5123.460	512.3460	-2.960	1.0300	8307.510	4.0	3.4490	27818.060	3.0	7.0	1.500	1.930	AO	1.78E+08	8.250	-6.070	234.251	-7.766	234.251	1.000	0.320	17.670	s	p	F	0	1	24.0	24.000000	24.00	MFW	T	T	T	T	T	T	512.3460	512.3370	512.3560		212347	212337	212356	0.178	0.110	512.3370	512.3560	212337	212356	512.3460	0.0044	-0.1830	1.000	9999.0000	0.0034	0.0104	6.0645	49434	0.183	0.136	0.0020	-5.40	20.2	2.9	124.2	0.798	1.000	0.0264	0.014	0.0000	0.0000	0	0.000	False	False	False
Ti 2	5129.156	512.9156	-1.340	1.8920	15260.009	4.5	4.3080	34746.364	4.5	10.0	1.110	1.110	GA	2.04E+08	8.310	-6.410	-7.820	-7.820	-7.820	1.000	0.730	68.340	s	p	F	0	2	22.1	22.000000	22.01	2013ApJS..	T	T	T	T	T	T	512.9160	512.8980	512.9270		212917	212898	212927	0.576	0.507	512.8980	512.9270	212898	212927	512.9158	0.0053	-0.5877	1.000	9999.0000	0.0014	0.0124	7.2677	41250	0.588	0.543	0.0078	-4.82	77.8	2.9	124.2	0.763	1.000	0.0317	0.027	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5129.631	512.9631	-1.670	3.9430	31802.441	3.0	6.3600	51296.861	3.0	7.0	1.090	1.350	AO	1.51E+08	8.180	-5.290	718.235	-7.277	718.235	1.000	0.580	43.160	X	X	F	0	1	26.0	26.000000	26.00	2014MNRAS.	T	T	T	T	T	T	512.9630	512.9500	512.9850		212964	212950	212985	0.372	0.304	512.9500	512.9850	212950	212985	512.9626	0.0052	-0.3857	1.000	9999.0000	0.0017	0.0122	7.1078	42178	0.386	0.369	0.0050	-5.01	49.9	3.1	124.2	0.821	1.000	0.0310	0.017	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5132.661	513.2661	-4.094	2.8070	22639.981	4.5	5.2220	42118.272	4.5	10.0	1.310	1.430	AO	3.47E+08	8.540	-6.530	172.219	-7.894	172.219	1.000	0.380	22.810	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	513.2670	513.2550	513.2840		213268	213255	213284	0.207	0.139	513.2550	513.2840	213255	213284	513.2667	0.0046	-0.2154	1.000	9999.0000	0.0025	0.0107	6.2704	47811	0.215	0.206	0.0025	-5.32	24.6	2.9	124.2	0.940	1.000	0.0274	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5136.092	513.6092	-2.020	4.1860	33762.366	2.0	6.6000	53232.590	1.0	3.0	0.680	1.270	GA	1.82E+08	8.260	-5.790	-7.730	-7.730	-7.730	1.000	0.310	17.900	d	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	513.6090	513.5850	513.6190		213610	213585	213619	0.180	0.111	513.5850	513.6190	213585	213619	513.6089	0.0043	-0.1860	1.000	9999.0000	0.0022	0.0101	5.8893	50904	0.186	0.175	0.0020	-5.41	20.0	2.7	124.2	0.942	1.000	0.0257	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5148.042	514.8042	-0.703	4.2830	34544.725	2.0	6.6910	53966.555	2.0	5.0	1.000	1.420	GA	2.40E+08	8.380	-4.500	-7.520	-7.520	-7.520	1.000	0.720	74.890	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	514.8040	514.7870	514.8130		214805	214787	214813	0.582	0.513	514.7870	514.8130	214787	214813	514.8045	0.0054	-0.5802	1.000	9999.0000	0.0015	0.0128	7.4487	40248	0.580	0.530	0.0079	-4.81	79.0	3.1	124.2	0.729	1.000	0.0326	0.029	0.0000	0.0000	0	0.000	False	False	False
